Device	Net-Tie_3	200	200
Device	Net-Tie_3_Tee	200	200
Device	Net-Tie_4	200	200
Device	Net-Tie_4_Cross	200	200
Device	Peltier_Element	400	150
Device	Q_DUAL_NMOS_G1S2G2D2S1D1	400	400
Device	Q_DUAL_NMOS_S1G1D2S2G2D1	400	400
Device	Q_DUAL_NPN_C2C1E1E2	420	400
Device	Q_DUAL_NPN_NPN_BRT_E1B1C2E2B2C1	700	400
Device	Q_DUAL_NPN_NPN_C2E2C1E1B1B2	400	400
Device	Q_DUAL_NPN_NPN_E1B1C2E2B2C1	400	400
Device	Q_DUAL_NPN_PNP_BRT_E1B1C2E2B2C1	700	400
Device	Q_DUAL_NPN_PNP_E1B1C2E2B2C1	400	400
Device	Q_DUAL_PMOS_G1S2G2D2S1D1	400	400
Device	Q_DUAL_PMOS_S1G1D2S2G2D1	400	400
Device	Q_DUAL_PMOS_S1G1S2G2D2D2D1D1	400	400
Device	Q_DUAL_PNP_C2C1E1E2	420	400
Device	Q_DUAL_PNP_NPN_BRT_E1B1C2E2B2C1	700	400
Device	Q_DUAL_PNP_PNP_BRT_E1B1C2E2B2C1	700	400
Device	Q_DUAL_PNP_PNP_C1B1B2C2E2E1	400	400
Device	Q_DUAL_PNP_PNP_C2E2C1E1B1B2	400	400
Device	Q_DUAL_PNP_PNP_E1B1C2E2B2C1	400	400
Device	Q_NIGBT_CEG	400	400
Device	Q_NIGBT_CGE	400	400
Device	Q_NIGBT_ECG	400	400
Device	Q_NIGBT_ECGC	400	400
Device	Q_NIGBT_EGC	400	400
Device	Q_NIGBT_GCE	400	400
Device	Q_NIGBT_GCEC	400	400
Device	Q_NIGBT_GEC	400	400
Device	Q_NJFET_DGS	400	400
Device	Q_NJFET_DSG	400	400
Device	Q_NJFET_GDS	400	400
Device	Q_NJFET_GSD	400	400
Device	Q_NJFET_SDG	400	400
Device	Q_NJFET_SGD	400	400
Device	Q_NMOS_DGS	400	400
Device	Q_NMOS_DSG	400	400
Device	Q_NMOS_GDS	400	400
Device	Q_NMOS_GDSD	400	400
Device	Q_NMOS_GSD	400	400
Device	Q_NMOS_SDG	400	400
Device	Q_NMOS_SDGD	400	400
Device	Q_NMOS_SGD	400	400
Device	Q_NPN_BCE	400	400
Device	Q_NPN_BCEC	400	400
Device	Q_NPN_BEC	400	400
Device	Q_NPN_BEC_BRT	700	400
Device	Q_NPN_CBE	400	400
Device	Q_NPN_CEB	400	400
Device	Q_NPN_Darlington_BCE	400	400
Device	Q_NPN_Darlington_BCEC	400	400
Device	Q_NPN_Darlington_BEC	400	400
Device	Q_NPN_Darlington_CBE	400	400
Device	Q_NPN_Darlington_CEB	400	400
Device	Q_NPN_Darlington_EBC	400	400
Device	Q_NPN_Darlington_ECB	400	400
Device	Q_NPN_Darlington_ECBC	400	400
Device	Q_NPN_EBC	400	400
Device	Q_NPN_ECB	400	400
Device	Q_NPN_ECBC	400	400
Device	Q_NPN_ECB_BRT	700	400
Device	Q_NUJT_BEB	400	400
Device	Q_PJFET_DGS	400	400
Device	Q_PJFET_DSG	400	400
Device	Q_PJFET_GDS	400	400
Device	Q_PJFET_GSD	400	400
Device	Q_PJFET_SDG	400	400
Device	Q_PJFET_SGD	400	400
Device	Q_PMOS_DGS	400	400
Device	Q_PMOS_DSG	400	400
Device	Q_PMOS_GDS	400	400
Device	Q_PMOS_GDSD	400	400
Device	Q_PMOS_GSD	400	400
Device	Q_PMOS_SDG	400	400
Device	Q_PMOS_SDGD	400	400
Device	Q_PMOS_SGD	400	400
Device	Q_PNP_BCE	400	400
Device	Q_PNP_BCEC	400	400
Device	Q_PNP_BEC	400	400
Device	Q_PNP_BEC_BRT	700	400
Device	Q_PNP_CBE	400	400
Device	Q_PNP_CEB	400	400
Device	Q_PNP_Darlington_BCE	400	400
Device	Q_PNP_Darlington_BCEC	400	400
Device	Q_PNP_Darlington_BEC	400	400
Device	Q_PNP_Darlington_CBE	400	400
Device	Q_PNP_Darlington_CEB	400	400
Device	Q_PNP_Darlington_EBC	400	400
Device	Q_PNP_Darlington_ECB	400	400
Device	Q_PNP_Darlington_ECBC	400	400
Device	Q_PNP_EBC	400	400
