APFA3010,2,A,2,W,L
APFA3010,3,G,3,I,R
APFA3010,4,B,4,I,R
ASCO,1,Tri-State,1,T,R
ASCO,2,GND,2,W,U
ASCO,3,OUT,3,O,L
ASCO,4,VDD,4,W,D
ASDMB-xxxMHz,1,Standby,1,I,R
ASDMB-xxxMHz,2,GND,2,W,U
ASDMB-xxxMHz,3,Out,3,O,L
ASDMB-xxxMHz,4,VDD,4,W,D
ASE-xxxMHz,1,EN,1,I,R
ASE-xxxMHz,2,GND,2,W,U
ASE-xxxMHz,3,OUT,3,O,L
ASE-xxxMHz,4,Vdd,4,W,D
ASMB-MTB0-0A3A2,1,A,1,P,L
ASMB-MTB0-0A3A2,2,BK,2,P,R
ASMB-MTB0-0A3A2,3,GK,3,P,R
ASMB-MTB0-0A3A2,4,RK,4,P,R
ASMB-MTB1-0A3A2,1,RK,1,P,R
ASMB-MTB1-0A3A2,2,GK,2,P,R
ASMB-MTB1-0A3A2,3,BK,3,P,R
ASMB-MTB1-0A3A2,4,A,4,P,L
ASMT-YTC2-0AA02,1,KB,1,P,L
ASMT-YTC2-0AA02,2,KG,2,P,L
ASMT-YTC2-0AA02,3,KR,3,P,L
ASMT-YTC2-0AA02,4,AR,4,P,R
ASMT-YTC2-0AA02,5,AG,5,P,R
ASMT-YTC2-0AA02,6,AB,6,P,R
ASV-xxxMHz,1,EN,1,I,R
ASV-xxxMHz,2,GND,2,W,U
ASV-xxxMHz,3,OUT,3,O,L
ASV-xxxMHz,4,Vdd,4,W,D
Ammeter_AC,1,~,1,P,U
Ammeter_AC,2,~,2,P,D
Ammeter_DC,1,-,1,P,U
Ammeter_DC,2,+,2,P,D
Antenna,1,A,1,I,U
Antenna_Chip,1,FEED,1,I,U
Antenna_Chip,2,PCB_Trace,2,P,U
Antenna_Dipole,1,~,1,I,U
Antenna_Dipole,2,~,2,I,U
Antenna_Loop,1,~,1,I,U
Antenna_Loop,2,~,2,I,U
Antenna_Shield,1,A,1,I,U
Antenna_Shield,2,Shield,2,I,U
B120-E3,1,K,1,P,R
B120-E3,2,A,2,P,L
B220,1,K,1,P,R
B220,2,A,2,P,L
B320,1,K,1,P,R
B320,2,A,2,P,L
BAR42FILM,1,A,1,P,L
BAR42FILM,2,NC,2,N,L
BAR42FILM,3,K,3,P,R
BAS16TW,1,A,1,P,L
BAS16TW,2,A,2,P,L
BAS16TW,3,A,3,P,L
BAS16TW,4,K,4,P,R
BAS16TW,5,K,5,P,R
BAS16TW,6,K,6,P,R
BAS16W,1,A,1,P,L
BAS16W,2,NC,2,N,R
BAS16W,3,K,3,P,R
BAS19,1,A,1,P,L
BAS19,2,NC,2,N,R
BAS19,3,K,3,P,R
BAS40-04,1,~,1,P,R
BAS40-04,2,~,2,P,L
BAS40-04,3,~,3,P,U
BAT48JFILM,1,K,1,P,R
BAT48JFILM,2,A,2,P,L
BAT48ZFILM,1,K,1,P,R
BAT48ZFILM,2,A,2,P,L
BAT54A,1,~,1,P,R
BAT54A,2,~,2,P,L
BAT54A,3,~,3,P,U
BAT54ADW,1,K,1,P,R
BAT54ADW,2,K,2,P,R
BAT54ADW,3,A,3,P,L
BAT54ADW,4,K,4,P,R
BAT54ADW,5,K,5,P,R
BAT54ADW,6,A,6,P,L
BAT54AW,1,~,1,P,R
BAT54AW,2,~,2,P,L
BAT54AW,3,~,3,P,U
BAT54C,1,~,1,P,R
BAT54C,2,~,2,P,L
BAT54C,3,~,3,P,U
BAT54CW,1,~,1,P,R
BAT54CW,2,~,2,P,L
BAT54CW,3,~,3,P,U
BAT54J,1,K,1,P,R
BAT54J,2,A,2,P,L
BAT54S,1,~,1,P,R
BAT54S,2,~,2,P,L
BAT54S,3,~,3,P,U
BAT54SW,1,~,1,P,R
BAT54SW,2,~,2,P,L
BAT54SW,3,~,3,P,U
BAT54W,1,A,1,P,L
BAT54W,2,NC,2,N,U
BAT54W,3,K,3,P,R
BAV70,1,A,1,P,R
BAV70,2,A,2,P,L
BAV70,3,K,3,P,U
BAV70M,1,A,1,P,R
BAV70M,2,A,2,P,L
BAV70M,3,K,3,P,U
BAV70S,1,A,1,P,R
BAV70S,2,A,2,P,L
BAV70S,3,K,3,P,U
BAV70S,4,A,4,P,R
BAV70S,5,A,5,P,L
BAV70S,6,K,6,P,U
BAV70T,1,A,1,P,R
BAV70T,2,A,2,P,L
BAV70T,3,K,3,P,U
BAV70W,1,A,1,P,R
BAV70W,2,A,2,P,L
BAV70W,3,K,3,P,U
BAV756S,1,A1,1,P,R
BAV756S,2,K2,2,P,R
BAV756S,3,CA,3,P,U
BAV756S,4,K3,4,P,L
BAV756S,5,A4,5,P,L
BAV756S,6,CK,6,P,U
BAV99,1,K,1,P,R
BAV99,2,A,2,P,L
BAV99,3,K,3,P,U
BAV99S,1,A1,1,P,R
BAV99S,2,K2,2,P,L
BAV99S,3,K1A2,3,P,U
BAV99S,4,A3,4,P,R
BAV99S,5,K4,5,P,L
BAV99S,6,K3A4,6,P,U
BC107,1,E,1,P,U
BC107,2,B,2,I,R
BC107,3,C,3,P,D
BC160,1,E,1,P,U
BC160,2,B,2,I,R
BC160,3,C,3,P,D
BC237,1,C,1,P,D
BC237,2,B,2,I,R
BC237,3,E,3,P,U
BC240,1,C,1,P,D
BC240,2,E,2,P,U
BC240,3,B,3,I,R
BC307,1,C,1,P,D
BC307,2,B,2,I,R
BC307,3,E,3,P,U
BC413,1,C,1,P,D
BC413,2,B,2,I,R
BC413,3,E,3,P,U
BC516,1,C,1,P,D
BC516,2,B,2,I,R
BC516,3,E,3,P,U
BC517,1,C,1,P,D
BC517,2,B,2,I,R
BC517,3,E,3,P,U
BC547,1,C,1,P,D
BC547,2,B,2,I,R
BC547,3,E,3,P,U
BC557,1,C,1,P,D
BC557,2,B,2,I,R
BC557,3,E,3,P,U
BC636,1,E,1,P,U
BC636,2,C,2,P,D
BC636,3,B,3,I,R
BC807,1,B,1,I,R
BC807,2,E,2,P,U
BC807,3,C,3,P,D
BC807W,1,B,1,I,R
BC807W,2,E,2,P,U
BC807W,3,C,3,P,D
BC817,1,B,1,I,R
BC817,2,E,2,P,U
BC817,3,C,3,P,D
BC817W,1,B,1,I,R
BC817W,2,E,2,P,U
BC817W,3,C,3,P,D
BC846BPN,1,E1,1,P,U
BC846BPN,2,B1,2,I,R
BC846BPN,3,C2,3,P,D
BC846BPN,4,E2,4,P,U
BC846BPN,5,B2,5,I,R
BC846BPN,6,C1,6,P,D
BC846BS,1,E1,1,P,U
BC846BS,2,B1,2,I,R
BC846BS,3,C2,3,P,D
BC846BS,4,E2,4,P,U
BC846BS,5,B2,5,I,R
BC846BS,6,C1,6,P,D
BC856BS,1,E1,1,P,U
BC856BS,2,B1,2,I,R
BC856BS,3,C2,3,P,D
BC856BS,4,E2,4,P,U
BC856BS,5,B2,5,I,R
BC856BS,6,C1,6,P,D
BCP51,1,B,1,I,R
BCP51,2,C,2,P,D
BCP51,3,E,3,P,U
BCV29,1,B,1,I,R
BCV29,2,C,2,P,D
BCV29,3,E,3,P,U
BCV61,1,C2,1,P,D
BCV61,2,C1,2,P,D
BCV61,3,E1,3,P,U
BCV61,4,E2,4,P,U
BCV62,1,C2,1,P,U
BCV62,2,C1,2,P,U
BCV62,3,E1,3,P,D
BCV62,4,E2,4,P,D
BCX51,1,B,1,I,R
BCX51,2,C,2,P,D
BCX51,3,E,3,P,U
BCX56,1,B,1,I,R
BCX56,2,C,2,P,D
BCX56,3,E,3,P,U
BD139,1,E,1,P,U
BD139,2,C,2,P,D
BD139,3,B,3,I,R
BD140,1,E,1,P,U
BD140,2,C,2,P,D
BD140,3,B,3,I,R
BD249,1,B,1,I,R
BD249,2,C,2,P,D
BD249,3,E,3,P,U
BD250,1,B,1,I,R
BD250,2,C,2,P,D
BD250,3,E,3,P,U
BD433,1,E,1,P,U
BD433,2,C,2,P,D
BD433,3,B,3,I,R
BD434,1,E,1,P,U
BD434,2,C,2,P,D
BD434,3,B,3,I,R
BD910,1,B,1,I,R
BD910,2,C,2,P,D
BD910,3,E,3,P,U
BD911,1,B,1,I,R
BD911,2,C,2,P,D
BD911,3,E,3,P,U
BDW93,1,B,1,I,R
BDW93,2,C,2,P,D
BDW93,3,E,3,P,U
BDW94,1,B,1,I,R
BDW94,2,C,2,P,D
BDW94,3,E,3,P,U
BF199,1,C,1,P,D
BF199,2,E,2,P,U
BF199,3,B,3,I,R
BF244A,1,D,1,P,D
BF244A,2,G,2,I,R
BF244A,3,S,3,P,U
BF245A,1,G,1,I,R
BF245A,2,S,2,P,U
BF245A,3,D,3,P,D
BF457,1,E,1,P,U
BF457,2,C,2,P,D
BF457,3,B,3,I,R
BF545A,1,S,1,P,U
BF545A,2,D,2,P,D
BF545A,3,G,3,I,R
BFR92,1,B,1,I,R
BFR92,2,E,2,P,U
BFR92,3,C,3,P,D
BFT92,1,B,1,I,R
BFT92,2,E,2,P,U
BFT92,3,C,3,P,D
BS107,1,D,1,P,D
BS107,2,G,2,I,R
BS107,3,S,3,P,U
BS250,1,D,1,P,D
BS250,2,G,2,I,R
BS250,3,S,3,P,U
BSB008NE2LX,1,D,1,P,D
BSB008NE2LX,2,G,2,I,R
BSB008NE2LX,3,S,3,P,U
BSB028N06NN3,1,D,1,P,D
BSB028N06NN3,2,G,2,I,R
BSB028N06NN3,3,S,3,P,U
BSB104N08NP3,1,D,1,P,D
BSB104N08NP3,2,G,2,I,R
BSB104N08NP3,3,S,3,P,U
BSB165N15NZ3,1,D,1,P,D
BSB165N15NZ3,2,G,2,I,R
BSB165N15NZ3,3,S,3,P,U
BSC13DN30NSFD,1,S,1,P,U
BSC13DN30NSFD,2,S,2,P,U
BSC13DN30NSFD,3,S,3,P,U
BSC13DN30NSFD,4,G,4,P,R
BSC13DN30NSFD,5,D,5,P,D
BSD235C,1,SN,1,P,U
BSD235C,2,GN,2,I,R
BSD235C,3,DP,3,P,U
BSD235C,4,SP,4,P,D
BSD235C,5,GP,5,I,R
BSD235C,6,DN,6,P,D
BSF030NE2LQ,1,D,1,P,D
BSF030NE2LQ,2,G,2,I,R
BSF030NE2LQ,3,S,3,P,U
BSF450NE7NH3,1,D,1,P,D
BSF450NE7NH3,2,G,2,I,R
BSF450NE7NH3,3,S,3,P,U
BSOURCE,1,N+,1,I,D
BSOURCE,2,N-,2,I,U
BSP129,1,G,1,I,R
BSP129,2,D,2,P,D
BSP129,3,S,3,P,U
BSP89,1,G,1,I,R
BSP89,2,D,2,P,D
BSP89,3,S,3,P,U
BSR56,1,D,1,P,D
BSR56,2,S,2,P,U
BSR56,3,G,3,I,R
BSS138,1,G,1,I,R
BSS138,2,S,2,P,U
BSS138,3,D,3,P,D
BSS214NW,1,G,1,I,R
BSS214NW,2,S,2,P,U
BSS214NW,3,D,3,P,D
BT169B,1,A,1,P,D
BT169B,2,G,2,I,R
BT169B,3,K,3,P,U
BUK9M53-60EX,1,S,1,P,U
BUK9M53-60EX,2,S,2,P,U
BUK9M53-60EX,3,S,3,P,U
BUK9M53-60EX,4,G,4,P,R
BUK9M53-60EX,5,D,5,P,D
BUT11,1,B,1,I,R
BUT11,2,C,2,P,D
BUT11,3,E,3,P,U
BUZ11,1,G,1,I,R
BUZ11,2,D,2,P,D
BUZ11,3,S,3,P,U
BYV79-100,1,K,1,P,R
BYV79-100,2,A,2,P,L
BZD27Cxx,1,K,1,P,R
BZD27Cxx,2,A,2,P,L
BZM55Bxx,1,K,1,P,R
BZM55Bxx,2,A,2,P,L
BZT52Bxx,1,K,1,P,R
BZT52Bxx,2,A,2,P,L
BZX384-xxx,1,K,1,P,R
BZX384-xxx,2,A,2,P,L
BZX84Cxx,1,K,1,P,R
BZX84Cxx,2,A,2,P,L
Battery,1,+,1,P,D
Battery,2,-,2,P,U
Battery_Cell,1,+,1,P,D
Battery_Cell,2,-,2,P,U
Buzzer,1,-,1,P,R
Buzzer,2,+,2,P,R
C,1,~,1,P,D
C,2,~,2,P,U
C3D02060F,1,K,1,P,R
C3D02060F,2,A,2,P,L
C3D06060G,1,K,1,P,R
C3D06060G,2,A,2,P,L
C3D16060D,1,A1,1,P,R
C3D16060D,2,K,2,P,L
C3D16060D,3,A2,3,P,R
C3D1P7060Q,1,K,1,P,R
C3D1P7060Q,2,A,2,P,L
C3M0030090K,1,D,1,P,D
C3M0030090K,2,S,2,P,U
C3M0030090K,3,DS,3,P,R
C3M0030090K,4,G,4,I,R
C3M0065090D,1,G,1,I,R
C3M0065090D,2,D,2,P,D
C3M0065090D,3,S,3,P,U
C3M0065090J,1,G,1,I,R
C3M0065090J,2,DS,2,P,R
C3M0065090J,3,S,3,P,U
C3M0065090J,4,S,4,P,U
C3M0065090J,5,S,5,P,U
C3M0065090J,6,S,6,P,U
C3M0065090J,7,S,7,P,U
C3M0065090J,8,D,8,P,D
C4D10120H,1,K,1,P,R
C4D10120H,2,A,2,P,L
CAP,1,~,1,P,D
CAP,2,~,2,P,U
CCCS,1,+,1,P,R
CCCS,2,-,2,P,L
CCCS,3,+c,3,P,U
CCCS,4,-c,4,P,U
CCVS,1,+,1,P,R
CCVS,2,-,2,P,L
CCVS,3,+c,3,P,U
CCVS,4,-c,4,P,U
CD4148W,1,K,1,P,R
CD4148W,2,A,2,P,L
CLS6B-FKW,1,AB,1,P,R
CLS6B-FKW,2,KB,2,P,L
CLS6B-FKW,3,AR,3,P,R
CLS6B-FKW,4,KR,4,P,L
CLS6B-FKW,5,AG,5,P,R
CLS6B-FKW,6,KR,6,P,L
CLV1L-FKB,1,A,1,P,L
CLV1L-FKB,2,RK,2,P,R
CLV1L-FKB,3,GK,3,P,R
CLV1L-FKB,4,BK,4,P,R
CSD01060E,1,K,1,P,R
CSD01060E,2,A,2,P,L
CSD16301Q2,1,D,1,P,D
CSD16301Q2,2,D,2,P,D
CSD16301Q2,3,G,3,P,R
CSD16301Q2,4,S,4,P,U
CSD16301Q2,5,D,5,P,D
CSD16301Q2,6,D,6,P,D
CSD16301Q2,7,S,7,P,U
CSD16301Q2,8,D,8,P,D
CSD17578Q5A,1,S,1,P,U
CSD17578Q5A,2,S,2,P,U
CSD17578Q5A,3,S,3,P,U
CSD17578Q5A,4,G,4,P,R
CSD17578Q5A,5,D,5,P,D
CSD19537Q3,1,S,1,P,U
CSD19537Q3,2,S,2,P,U
CSD19537Q3,3,S,3,P,U
CSD19537Q3,4,G,4,P,R
CSD19537Q3,5,D,5,P,D
CSD25302Q2,1,S,1,P,U
CSD25302Q2,2,S,2,P,U
CSD25302Q2,3,G,3,P,R
CSD25302Q2,4,D,4,P,D
CSD25302Q2,5,S,5,P,U
CSD25302Q2,6,S,6,P,U
CSD25302Q2,7,D,7,P,D
CSD25302Q2,8,S,8,P,U
CXO_DIP14,1,EN,1,I,R
CXO_DIP14,7,GND,7,W,U
CXO_DIP14,8,OUT,8,O,L
CXO_DIP14,14,Vcc,14,W,D
CXO_DIP8,1,EN,1,I,R
CXO_DIP8,4,GND,4,W,U
CXO_DIP8,5,OUT,5,O,L
CXO_DIP8,8,Vcc,8,W,D
C_Feedthrough,1,1,1,P,R
C_Feedthrough,2,2,2,P,U
C_Feedthrough,3,3,3,P,L
C_Polarized,1,~,1,P,D
C_Polarized,2,~,2,P,U
C_Polarized_Small,1,~,1,P,D
C_Polarized_Small,2,~,2,P,U
C_Polarized_Small_US,1,~,1,P,D
C_Polarized_Small_US,2,~,2,P,U
C_Polarized_US,1,~,1,P,D
C_Polarized_US,2,~,2,P,U
C_Small,1,~,1,P,D
C_Small,2,~,2,P,U
C_Trim,1,~,1,P,D
C_Trim,2,~,2,P,U
C_Trim_Differential,1,~,1,P,D
C_Trim_Differential,2,~,2,P,U
C_Trim_Differential,3,~,3,P,D
C_Trim_Small,1,~,1,P,D
C_Trim_Small,2,~,2,P,U
C_Variable,1,~,1,P,D
C_Variable,2,~,2,P,U
CircuitBreaker_1P,1,~,1,P,D
CircuitBreaker_1P,2,~,2,P,U
CircuitBreaker_1P_US,1,~,1,P,D
CircuitBreaker_1P_US,2,~,2,P,U
CircuitBreaker_2P,1,~,1,P,D
CircuitBreaker_2P,2,~,2,P,U
CircuitBreaker_2P,3,~,3,P,D
CircuitBreaker_2P,4,~,4,P,U
CircuitBreaker_2P_US,1,~,1,P,D
CircuitBreaker_2P_US,2,~,2,P,U
CircuitBreaker_2P_US,3,~,3,P,D
CircuitBreaker_2P_US,4,~,4,P,U
CircuitBreaker_3P,1,~,1,P,D
CircuitBreaker_3P,2,~,2,P,U
CircuitBreaker_3P,3,~,3,P,D
CircuitBreaker_3P,4,~,4,P,U
CircuitBreaker_3P,5,~,5,P,D
CircuitBreaker_3P,6,~,6,P,U
CircuitBreaker_3P_US,1,~,1,P,D
CircuitBreaker_3P_US,2,~,2,P,U
CircuitBreaker_3P_US,3,~,3,P,D
CircuitBreaker_3P_US,4,~,4,P,U
CircuitBreaker_3P_US,5,~,5,P,D
CircuitBreaker_3P_US,6,~,6,P,U
Crystal,1,1,1,P,R
Crystal,2,2,2,P,L
Crystal_GND2,1,1,1,P,R
Crystal_GND2,2,2,2,P,U
Crystal_GND2,3,3,3,P,L
Crystal_GND23,1,1,1,P,R
Crystal_GND23,2,2,2,P,D
Crystal_GND23,3,3,3,P,U
Crystal_GND23,4,4,4,P,L
Crystal_GND23_Small,1,1,1,P,R
Crystal_GND23_Small,2,2,2,P,U
Crystal_GND23_Small,3,3,3,P,D
Crystal_GND23_Small,4,4,4,P,L
Crystal_GND24,1,1,1,P,R
Crystal_GND24,2,2,2,P,D
Crystal_GND24,3,3,3,P,L
Crystal_GND24,4,4,4,P,U
Crystal_GND24_Small,1,1,1,P,R
Crystal_GND24_Small,2,2,2,P,U
Crystal_GND24_Small,3,3,3,P,L
Crystal_GND24_Small,4,4,4,P,D
Crystal_GND2_Small,1,1,1,P,R
Crystal_GND2_Small,2,2,2,P,U
Crystal_GND2_Small,3,3,3,P,L
Crystal_GND3,1,1,1,P,R
Crystal_GND3,2,2,2,P,L
Crystal_GND3,3,3,3,P,U
Crystal_GND3_Small,1,1,1,P,R
Crystal_GND3_Small,2,2,2,P,L
Crystal_GND3_Small,3,3,3,P,U
Crystal_Small,1,1,1,P,R
Crystal_Small,2,2,2,P,L
D,1,K,1,P,R
D,2,A,2,P,L
DB3,1,K,1,P,R
DB3,2,A,2,P,L
DC,1,+,1,w,D
DC,2,-,2,w,U
DFA-S11,1,Vctrl,1,I,R
DFA-S11,2,GND,2,W,U
DFA-S11,3,OUT,3,O,L
DFA-S11,4,V+,4,W,D
DFA-S15,1,Vctrl,1,I,R
DFA-S15,2,GND,2,W,U
DFA-S15,3,OUT,3,O,L
DFA-S15,4,V+,4,W,D
DFA-S2,1,Vctrl,1,I,R
DFA-S2,2,GND,2,W,U
DFA-S2,3,OUT,3,O,L
DFA-S2,4,V+,4,W,D
DFA-S3,1,Vctrl,1,I,R
DFA-S3,2,GND,2,W,U
DFA-S3,3,OUT,3,O,L
DFA-S3,4,V+,4,W,D
DGOF5S3,1,NC,1,N,R
DGOF5S3,7,GND,7,W,U
DGOF5S3,8,OUT,8,O,L
DGOF5S3,14,Vcc,14,W,D
DIAC,1,K,1,P,R
DIAC,2,A,2,P,L
DIAC_Filled,1,K,1,P,R
DIAC_Filled,2,A,2,P,L
DIODE,1,K,1,I,R
DIODE,2,A,2,I,L
DMC2053UVT,1,G,1,P,R
DMC2053UVT,2,S,2,P,U
DMC2053UVT,3,G,3,P,R
DMC2053UVT,4,D,4,P,D
DMC2053UVT,5,S,5,P,U
DMC2053UVT,6,D,6,P,D
DMG1012T,1,G,1,I,R
DMG1012T,2,S,2,P,U
DMG1012T,3,D,3,P,D
DMG9926UDM,1,D1,1,P,D
DMG9926UDM,2,S1/D2,2,P,L
DMG9926UDM,3,S2,3,P,U
DMG9926UDM,4,G2,4,I,R
DMG9926UDM,5,S1/D2,5,P,L
DMG9926UDM,6,G1,6,I,R
DMN3033LDM,1,D,1,P,D
DMN3033LDM,2,D,2,P,D
DMN3033LDM,3,G,3,I,R
DMN3033LDM,4,S,4,P,U
DMN3033LDM,5,D,5,P,D
DMN3033LDM,6,D,6,P,D
DMP3013SFV,1,S,1,P,U
DMP3013SFV,2,S,2,P,U
DMP3013SFV,3,S,3,P,U
DMP3013SFV,4,G,4,P,R
DMP3013SFV,5,D,5,P,D
DTA113T,1,B,1,I,R
DTA113T,2,E,2,P,U
DTA113T,3,C,3,P,D
DTA113Z,1,B,1,I,R
DTA113Z,2,E,2,P,U
DTA113Z,3,C,3,P,D
DTA114E,1,B,1,I,R
DTA114E,2,E,2,P,U
DTA114E,3,C,3,P,D
DTA114G,1,B,1,I,R
DTA114G,2,E,2,P,U
DTA114G,3,C,3,P,D
DTA114T,1,B,1,I,R
DTA114T,2,E,2,P,U
DTA114T,3,C,3,P,D
DTA114W,1,B,1,I,R
DTA114W,2,E,2,P,U
DTA114W,3,C,3,P,D
DTA114Y,1,B,1,I,R
DTA114Y,2,E,2,P,U
DTA114Y,3,C,3,P,D
DTA115E,1,B,1,I,R
DTA115E,2,E,2,P,U
DTA115E,3,C,3,P,D
DTA115G,1,B,1,I,R
DTA115G,2,E,2,P,U
DTA115G,3,C,3,P,D
DTA115T,1,B,1,I,R
DTA115T,2,E,2,P,U
DTA115T,3,C,3,P,D
DTA115U,1,B,1,I,R
DTA115U,2,E,2,P,U
DTA115U,3,C,3,P,D
DTA123E,1,B,1,I,R
DTA123E,2,E,2,P,U
DTA123E,3,C,3,P,D
DTA123J,1,B,1,I,R
DTA123J,2,E,2,P,U
DTA123J,3,C,3,P,D
DTA123Y,1,B,1,I,R
DTA123Y,2,E,2,P,U
DTA123Y,3,C,3,P,D
DTA124E,1,B,1,I,R
DTA124E,2,E,2,P,U
DTA124E,3,C,3,P,D
DTA124G,1,B,1,I,R
DTA124G,2,E,2,P,U
DTA124G,3,C,3,P,D
DTA124T,1,B,1,I,R
DTA124T,2,E,2,P,U
DTA124T,3,C,3,P,D
DTA124X,1,B,1,I,R
DTA124X,2,E,2,P,U
DTA124X,3,C,3,P,D
DTA125T,1,B,1,I,R
DTA125T,2,E,2,P,U
DTA125T,3,C,3,P,D
DTA143E,1,B,1,I,R
DTA143E,2,E,2,P,U
DTA143E,3,C,3,P,D
DTA143T,1,B,1,I,R
DTA143T,2,E,2,P,U
DTA143T,3,C,3,P,D
DTA143X,1,B,1,I,R
DTA143X,2,E,2,P,U
DTA143X,3,C,3,P,D
DTA143Y,1,B,1,I,R
DTA143Y,2,E,2,P,U
DTA143Y,3,C,3,P,D
DTA143Z,1,B,1,I,R
DTA143Z,2,E,2,P,U
DTA143Z,3,C,3,P,D
DTA144E,1,B,1,I,R
DTA144E,2,E,2,P,U
DTA144E,3,C,3,P,D
DTA144G,1,B,1,I,R
DTA144G,2,E,2,P,U
DTA144G,3,C,3,P,D
DTA144T,1,B,1,I,R
DTA144T,2,E,2,P,U
DTA144T,3,C,3,P,D
DTA144V,1,B,1,I,R
DTA144V,2,E,2,P,U
DTA144V,3,C,3,P,D
DTA144W,1,B,1,I,R
DTA144W,2,E,2,P,U
DTA144W,3,C,3,P,D
DTA1D3R,1,B,1,I,R
DTA1D3R,2,E,2,P,U
DTA1D3R,3,C,3,P,D
DTA214Y,1,B,1,I,R
DTA214Y,2,E,2,P,U
DTA214Y,3,C,3,P,D
DTB113E,1,B,1,I,R
DTB113E,2,E,2,P,U
DTB113E,3,C,3,P,D
DTB113Z,1,B,1,I,R
DTB113Z,2,E,2,P,U
DTB113Z,3,C,3,P,D
DTB114E,1,B,1,I,R
DTB114E,2,E,2,P,U
DTB114E,3,C,3,P,D
DTB114G,1,B,1,I,R
DTB114G,2,E,2,P,U
DTB114G,3,C,3,P,D
DTB114T,1,B,1,I,R
DTB114T,2,E,2,P,U
DTB114T,3,C,3,P,D
DTB122J,1,B,1,I,R
DTB122J,2,E,2,P,U
DTB122J,3,C,3,P,D
DTB123E,1,B,1,I,R
DTB123E,2,E,2,P,U
DTB123E,3,C,3,P,D
DTB123T,1,B,1,I,R
DTB123T,2,E,2,P,U
DTB123T,3,C,3,P,D
DTB123Y,1,B,1,I,R
DTB123Y,2,E,2,P,U
DTB123Y,3,C,3,P,D
DTB133H,1,B,1,I,R
DTB133H,2,E,2,P,U
DTB133H,3,C,3,P,D
DTB143T,1,B,1,I,R
DTB143T,2,E,2,P,U
DTB143T,3,C,3,P,D
DTB163T,1,B,1,I,R
DTB163T,2,E,2,P,U
DTB163T,3,C,3,P,D
DTC113T,1,B,1,I,R
DTC113T,2,E,2,P,U
DTC113T,3,C,3,P,D
DTC113Z,1,B,1,I,R
DTC113Z,2,E,2,P,U
DTC113Z,3,C,3,P,D
DTC114E,1,B,1,I,R
DTC114E,2,E,2,P,U
DTC114E,3,C,3,P,D
DTC114G,1,B,1,I,R
DTC114G,2,E,2,P,U
DTC114G,3,C,3,P,D
DTC114T,1,B,1,I,R
DTC114T,2,E,2,P,U
DTC114T,3,C,3,P,D
DTC114W,1,B,1,I,R
DTC114W,2,E,2,P,U
DTC114W,3,C,3,P,D
DTC114Y,1,B,1,I,R
DTC114Y,2,E,2,P,U
DTC114Y,3,C,3,P,D
DTC115E,1,B,1,I,R
DTC115E,2,E,2,P,U
DTC115E,3,C,3,P,D
DTC115G,1,B,1,I,R
DTC115G,2,E,2,P,U
DTC115G,3,C,3,P,D
DTC115T,1,B,1,I,R
DTC115T,2,E,2,P,U
DTC115T,3,C,3,P,D
DTC115U,1,B,1,I,R
DTC115U,2,E,2,P,U
DTC115U,3,C,3,P,D
DTC123E,1,B,1,I,R
DTC123E,2,E,2,P,U
DTC123E,3,C,3,P,D
DTC123J,1,B,1,I,R
DTC123J,2,E,2,P,U
DTC123J,3,C,3,P,D
DTC123Y,1,B,1,I,R
DTC123Y,2,E,2,P,U
DTC123Y,3,C,3,P,D
DTC124E,1,B,1,I,R
DTC124E,2,E,2,P,U
DTC124E,3,C,3,P,D
DTC124G,1,B,1,I,R
DTC124G,2,E,2,P,U
DTC124G,3,C,3,P,D
DTC124T,1,B,1,I,R
DTC124T,2,E,2,P,U
DTC124T,3,C,3,P,D
DTC124X,1,B,1,I,R
DTC124X,2,E,2,P,U
DTC124X,3,C,3,P,D
DTC125T,1,B,1,I,R
DTC125T,2,E,2,P,U
DTC125T,3,C,3,P,D
DTC143E,1,B,1,I,R
DTC143E,2,E,2,P,U
DTC143E,3,C,3,P,D
DTC143T,1,B,1,I,R
DTC143T,2,E,2,P,U
DTC143T,3,C,3,P,D
DTC143X,1,B,1,I,R
DTC143X,2,E,2,P,U
DTC143X,3,C,3,P,D
DTC143Y,1,B,1,I,R
DTC143Y,2,E,2,P,U
DTC143Y,3,C,3,P,D
DTC143Z,1,B,1,I,R
DTC143Z,2,E,2,P,U
DTC143Z,3,C,3,P,D
DTC144E,1,B,1,I,R
DTC144E,2,E,2,P,U
DTC144E,3,C,3,P,D
DTC144G,1,B,1,I,R
DTC144G,2,E,2,P,U
DTC144G,3,C,3,P,D
DTC144T,1,B,1,I,R
DTC144T,2,E,2,P,U
DTC144T,3,C,3,P,D
DTC144V,1,B,1,I,R
DTC144V,2,E,2,P,U
DTC144V,3,C,3,P,D
DTC144W,1,B,1,I,R
DTC144W,2,E,2,P,U
DTC144W,3,C,3,P,D
DTC1D3R,1,B,1,I,R
DTC1D3R,2,E,2,P,U
DTC1D3R,3,C,3,P,D
DTC214Y,1,B,1,I,R
DTC214Y,2,E,2,P,U
DTC214Y,3,C,3,P,D
DTD113E,1,B,1,I,R
DTD113E,2,E,2,P,U
DTD113E,3,C,3,P,D
DTD113Z,1,B,1,I,R
DTD113Z,2,E,2,P,U
DTD113Z,3,C,3,P,D
DTD114E,1,B,1,I,R
DTD114E,2,E,2,P,U
DTD114E,3,C,3,P,D
